,exp,wks,bluecol,ind,south,smsa,married,sex,union,ed,black,lwage,wage
3609,28,47,yes,1,no,yes,yes,male,no,14,no,7.08841,1198.001463
3610,29,46,yes,1,no,yes,yes,male,yes,14,no,6.86171,954.9987198
3611,30,48,yes,1,no,yes,yes,male,yes,14,no,6.97635,1071.002067
3612,31,49,yes,1,no,yes,yes,male,yes,14,no,6.98101,1076.004583
3613,7,50,yes,0,yes,no,yes,male,no,13,no,5.59842,269.9994711
3614,8,46,yes,0,yes,no,yes,male,no,13,no,5.59842,269.9994711
3615,9,50,yes,0,yes,no,yes,male,no,13,no,5.7462,312.9990014
3616,10,49,yes,0,yes,no,yes,male,no,13,no,5.96615,390.0012717
3617,11,50,yes,0,yes,no,yes,male,no,13,no,6.1203,455.0011744
3618,12,48,yes,0,yes,no,yes,male,no,13,no,6.21461,500.0009508
3619,13,48,yes,0,yes,no,yes,male,no,13,no,6.34564,570.0020743
3620,14,49,no,1,yes,no,yes,male,no,11,no,5.93225,377.0018143
3621,15,50,no,1,yes,no,yes,male,no,11,no,5.97126,391.9992788
3622,16,50,no,1,yes,no,yes,male,no,11,no,6.11368,451.9990147
3623,17,51,yes,1,yes,no,yes,male,no,11,no,6.25767,522.0012591
3624,18,51,yes,0,yes,no,yes,male,no,11,no,6.36303,580.0010999
3625,19,51,yes,0,yes,no,yes,male,no,11,no,6.40523,605.0009329
3626,20,51,yes,0,yes,no,yes,male,no,11,no,6.47697,649.9984641
3627,3,49,yes,0,no,yes,no,male,yes,12,yes,5.78383,325.0015657
3628,4,50,yes,0,no,yes,no,male,yes,12,yes,5.99146,399.9981812
3629,5,52,yes,0,no,yes,no,male,yes,12,yes,5.89715,363.9985922
3630,6,51,yes,0,no,yes,no,male,yes,12,yes,5.83188,340.9991552
3631,7,49,yes,0,no,yes,no,male,yes,12,yes,6.05209,425.0003532
3632,8,51,yes,0,no,yes,no,male,yes,12,yes,6.2634,525.0009121
3633,9,49,yes,0,no,yes,no,male,yes,12,yes,6.43455,623.0021688
3634,26,46,yes,1,no,yes,yes,male,yes,12,no,6.37502,586.9971708
3635,27,49,yes,1,no,yes,yes,male,yes,12,no,6.56948,712.9989872
3636,28,50,yes,1,no,yes,yes,male,yes,12,no,6.53669,689.9988977
3637,29,50,yes,0,no,yes,yes,male,yes,12,no,6.64249,767.0024534
3638,30,21,yes,0,no,yes,yes,male,no,12,no,6.22654,506.0016853
3639,31,50,yes,0,no,yes,yes,male,no,12,no,6.37502,586.9971708
3640,32,52,yes,1,no,yes,yes,male,yes,12,no,6.89366,986.0035944
3641,17,51,no,0,no,no,no,male,yes,16,no,6.62007,749.9975951
3642,18,52,no,0,no,no,no,male,no,16,no,6.80239,899.995713
3643,19,50,no,0,no,no,no,male,no,16,no,6.85646,949.9981146
3644,20,49,no,0,no,no,no,male,no,16,no,6.98008,1075.004364
3645,21,50,no,0,no,no,no,male,no,16,no,7.04316,1145.000096
3646,22,50,no,0,no,no,no,male,no,16,no,6.86693,959.9968469
3647,23,50,no,0,no,no,no,male,no,16,no,7.18917,1325.002997
3648,2,51,yes,1,no,no,yes,male,no,9,no,5.76832,319.9996813
3649,3,49,yes,1,no,no,yes,male,no,9,no,5.82895,340.00149
3650,4,52,yes,1,no,no,yes,male,yes,9,no,5.76832,319.9996813
3651,5,49,yes,1,no,no,yes,male,yes,9,no,6.59851,734.000713
3652,6,49,yes,1,no,no,yes,male,yes,9,no,6.6796,796.0006481
3653,7,35,yes,1,no,no,yes,male,yes,9,no,7.09008,1200.003797
3654,8,44,yes,1,no,no,yes,male,yes,9,no,6.85751,950.9961365
3655,3,39,yes,1,yes,no,yes,male,yes,10,no,6.18208,483.9976252
3656,4,48,yes,1,yes,no,yes,male,yes,10,no,6.2634,525.0009121
3657,5,50,yes,1,yes,no,yes,male,yes,10,no,6.39359,597.9995491
3658,6,49,yes,1,yes,no,yes,male,yes,10,no,6.44095,627.002169
3659,7,50,yes,1,yes,no,yes,male,yes,10,no,6.51471,674.9981837
3660,8,49,yes,1,yes,no,yes,male,yes,10,no,6.66441,784.000768
3661,9,47,yes,1,yes,no,yes,male,yes,10,no,6.75344,857.0017838
3662,5,45,no,0,yes,no,yes,male,no,16,no,6.21461,500.0009508
3663,6,45,no,0,yes,no,yes,male,no,16,no,6.39693,600.0002069
3664,7,49,no,0,yes,no,yes,male,no,16,no,6.39693,600.0002069
3665,8,49,no,0,yes,no,yes,male,no,16,no,6.56526,709.9964713
3666,9,49,no,0,yes,no,yes,male,no,16,no,6.70073,812.9990979
3667,10,51,no,0,yes,no,yes,male,no,16,no,6.52209,679.9980972
3668,11,50,no,0,yes,no,yes,male,no,16,no,6.55678,704.0011573
3669,11,49,no,0,yes,yes,yes,male,yes,12,yes,6.24611,516.001669
3670,12,49,no,0,yes,yes,yes,male,yes,12,yes,6.3315,561.9989604
3671,13,49,no,0,yes,yes,no,male,yes,12,yes,6.40853,607.0007338
3672,14,49,no,0,yes,yes,no,male,yes,12,yes,6.48158,653.0018746
3673,15,43,no,0,yes,yes,no,male,yes,12,yes,6.55962,706.0033623
3674,16,46,no,0,yes,yes,no,male,yes,12,yes,6.67834,794.9983189
3675,17,44,no,0,yes,yes,no,male,yes,12,yes,6.82437,919.9966236
3676,1,35,yes,1,no,yes,no,male,no,14,no,5.70378,299.9992576
3677,2,49,yes,1,no,yes,no,male,no,14,no,5.92693,375.0014903
3678,3,47,yes,1,no,yes,no,male,no,14,no,6.10925,450.0010878
3679,4,48,no,1,no,yes,no,male,no,14,no,6.04025,419.9980213
3680,5,52,no,1,no,yes,no,male,no,14,no,6.35957,577.9977639
3681,6,49,no,1,no,yes,no,male,no,14,no,6.50429,668.0012201
3682,7,49,no,1,no,yes,no,male,no,14,no,6.57786,718.9990238
3683,5,50,no,0,no,yes,yes,male,no,16,yes,6.23441,509.9996299
3684,6,50,no,0,no,yes,yes,male,no,16,yes,6.39693,600.0002069
3685,7,50,no,0,no,yes,yes,male,no,16,yes,6.50728,670.0015327
3686,8,50,no,0,no,yes,yes,male,no,16,yes,6.65286,774.9976523
3687,9,49,no,0,no,yes,yes,male,no,16,yes,6.74524,850.0031029
3688,10,49,no,0,no,yes,yes,male,no,16,yes,7.1309,1250.001462
3689,11,50,no,0,no,yes,yes,male,no,16,yes,7.24423,1400.003478
3690,4,40,no,0,yes,no,yes,male,no,17,no,6.09807,444.9980944
3691,5,32,no,0,yes,no,yes,male,no,17,no,6.2691,528.0019622
3692,6,37,no,0,yes,no,yes,male,no,17,no,6.34036,567.0003948
3693,7,35,no,0,yes,no,yes,male,no,17,no,6.48768,656.9973599
3694,8,37,no,0,yes,no,yes,male,no,17,no,6.57786,718.9990238
3695,9,35,no,0,yes,no,yes,male,no,17,no,6.62007,749.9975951
3696,10,37,no,0,yes,no,yes,male,no,17,no,6.85646,949.9981146
3697,33,44,no,0,no,yes,yes,male,no,12,no,6.90575,997.9967302
3698,34,47,no,0,no,yes,yes,male,no,12,no,6.90575,997.9967302
3699,35,47,no,0,no,yes,yes,male,no,12,no,7.06048,1165.004234
3700,36,47,no,0,no,yes,yes,male,yes,12,no,7.09589,1206.996112
3701,37,45,no,0,no,yes,yes,male,yes,12,no,6.93342,1025.996896
3702,38,47,no,0,no,yes,yes,male,no,12,no,7.46737,1749.998133
3703,39,50,no,0,no,yes,yes,male,no,12,no,7.37776,1600.001747
3704,8,50,no,1,no,yes,yes,male,no,17,no,6.90575,997.9967302
3705,9,48,no,1,no,yes,yes,male,no,17,no,6.90575,997.9967302
3706,10,47,no,1,no,yes,yes,male,no,17,no,7.1293,1248.003059
3707,11,44,no,1,no,yes,yes,male,no,17,no,7.17012,1300.000594
3708,12,46,no,1,no,yes,yes,male,no,17,no,7.27031,1436.995853
3709,13,47,no,1,no,yes,yes,male,no,17,no,7.45991,1736.991721
3710,14,46,no,1,no,yes,yes,male,no,17,no,7.45703,1731.996382
3711,2,49,no,0,no,yes,yes,male,no,16,no,6.57647,718.0003094
3712,3,49,no,0,no,yes,yes,male,no,16,no,6.77422,874.9965994
3713,4,50,no,0,no,yes,yes,male,no,16,no,6.88244,975.0024658
3714,5,49,no,0,no,yes,yes,male,no,16,no,7.09008,1200.003797
3715,6,48,no,0,no,yes,yes,male,no,16,no,7.20786,1350.000174
3716,7,48,no,0,no,yes,yes,male,no,16,no,7.49554,1799.996501
3717,8,46,no,0,no,yes,yes,male,no,16,no,7.6009,1999.995081
3718,5,29,yes,0,yes,no,yes,male,no,12,no,5.73657,309.9992878
3719,6,49,yes,0,yes,no,yes,male,no,12,no,5.96615,390.0012717
3720,7,51,yes,0,yes,no,yes,male,no,12,no,6.07535,435.0017265
3721,8,49,yes,0,yes,no,yes,male,no,12,no,6.15698,472.0004788
3722,9,50,yes,0,yes,no,yes,male,no,12,no,6.2634,525.0009121
3723,10,46,yes,0,yes,no,yes,male,no,12,no,6.34739,571.0004513
3724,11,49,yes,0,yes,no,yes,male,no,12,no,6.44572,630.0001138
3725,32,50,no,0,no,no,yes,male,no,13,no,6.29157,540.0004646
3726,33,50,no,0,no,no,yes,male,no,13,no,6.39526,598.9990427
3727,34,48,no,0,no,no,yes,male,no,13,no,6.39693,600.0002069
3728,35,48,no,0,no,no,yes,male,no,13,no,6.39693,600.0002069
3729,36,49,no,0,no,no,yes,male,no,13,no,6.49072,658.9976708
3730,37,48,no,0,no,no,yes,male,no,13,no,6.5903,727.9992369
3731,38,49,no,0,no,no,yes,male,no,13,no,6.6174,747.9977725
3732,5,51,no,1,yes,no,yes,male,no,12,no,5.8861,359.9985487
3733,6,48,no,1,yes,no,yes,male,no,12,no,5.98394,397.0014766
3734,7,51,yes,1,yes,no,yes,male,no,12,no,5.98394,397.0014766
3735,8,51,yes,1,yes,no,yes,male,no,12,no,6.19848,492.0006315
3736,9,51,yes,1,yes,no,yes,male,no,12,no,5.78996,326.9999441
3737,10,50,yes,1,yes,no,yes,male,no,12,no,6.01127,408.0011528
3738,11,51,yes,1,yes,no,yes,male,no,12,no,6.11147,451.0011999
3739,9,51,yes,0,yes,no,yes,male,no,12,no,5.57973,265.0000461
3740,10,50,yes,0,yes,no,yes,male,no,12,no,5.66988,289.9997323
3741,11,51,yes,0,yes,no,yes,male,no,12,no,5.70378,299.9992576
3742,12,50,yes,0,yes,no,yes,male,no,12,no,5.82895,340.00149
3743,13,49,yes,0,yes,no,yes,male,no,12,no,5.99146,399.9981812
3744,14,51,yes,0,yes,no,yes,male,no,12,no,6.07535,435.0017265
3745,15,50,yes,0,yes,no,yes,male,no,12,no,6.14204,465.0012064
3746,7,51,no,0,no,yes,no,male,no,17,no,6.69456,807.9983367
3747,8,51,no,0,no,yes,no,male,no,17,no,6.72743,834.9985598
3748,9,49,no,0,no,yes,no,male,no,17,no,6.8533,947.0008588
3749,10,50,no,0,no,yes,no,male,no,17,no,6.89669,988.995716
3750,11,50,no,0,no,yes,yes,male,no,17,no,7.1309,1250.001462
3751,12,51,no,0,no,yes,yes,male,no,17,no,6.96508,1058.999634
3752,13,49,no,0,no,yes,yes,male,no,17,no,7.15462,1280.005943
3753,7,48,no,0,no,yes,yes,male,no,16,no,6.03787,418.9996146
3754,8,50,no,0,no,yes,yes,male,no,16,no,6.55108,699.9997655
3755,9,50,no,0,no,yes,yes,male,no,16,no,6.65673,778.0027042
3756,10,50,no,0,no,yes,yes,male,no,16,no,6.85646,949.9981146
3757,11,50,no,0,no,yes,yes,male,no,16,no,7.09008,1200.003797
3758,12,49,no,0,yes,yes,yes,male,no,16,no,6.74406,849.0006908
3759,13,49,no,0,yes,yes,yes,male,no,16,no,6.99485,1091.000015
3760,10,48,no,1,no,yes,yes,male,no,16,no,6.62007,749.9975951
3761,11,51,no,1,no,yes,yes,male,no,16,no,6.77422,874.9965994
3762,12,50,no,1,no,yes,yes,male,no,16,no,6.77422,874.9965994
3763,13,47,no,1,no,yes,yes,male,no,16,no,6.90776,1000.004721
3764,14,51,no,1,no,yes,yes,male,no,16,no,7.01481,1112.995157
3765,15,50,no,1,no,yes,yes,male,no,16,no,7.06219,1166.998095
3766,16,51,no,1,no,yes,yes,male,no,16,no,7.15851,1284.994863
3767,3,50,no,0,no,yes,yes,male,no,17,no,6.34564,570.0020743
3768,4,49,no,0,no,yes,yes,male,no,17,no,6.44413,628.9992095
3769,5,50,no,0,no,yes,yes,male,no,17,no,6.62007,749.9975951
3770,6,49,no,0,no,yes,yes,male,no,17,no,6.95655,1050.004785
3771,7,48,no,0,no,yes,yes,male,no,17,no,7.31122,1497.002419
3772,8,50,no,0,no,yes,yes,male,no,17,no,7.38833,1617.003461
3773,9,48,no,0,no,yes,yes,male,no,17,no,7.6009,1999.995081
3774,25,47,no,1,no,yes,yes,male,no,16,no,6.90575,997.9967302
3775,26,47,no,1,no,yes,yes,male,no,16,no,6.90575,997.9967302
3776,27,47,no,1,no,yes,yes,male,no,16,no,7.55799,1915.990499
3777,28,46,no,1,no,yes,yes,male,no,16,no,7.6009,1999.995081
3778,29,45,no,1,no,yes,yes,male,no,16,no,7.6009,1999.995081
3779,30,45,no,1,no,yes,yes,male,no,16,no,7.6009,1999.995081
3780,31,45,no,1,no,yes,yes,male,no,16,no,7.80588,2454.994991
3781,8,50,no,0,no,yes,yes,male,yes,14,no,6.55536,703.0021851
3782,9,50,no,0,no,yes,yes,male,yes,14,no,6.55108,699.9997655
3783,10,50,no,0,no,yes,yes,male,yes,14,no,6.63332,760.0011907
3784,11,49,no,0,no,yes,yes,male,yes,14,no,6.59715,733.0031505
3785,12,48,no,0,no,yes,yes,male,yes,14,no,6.82437,919.9966236
3786,13,48,no,0,no,yes,yes,male,yes,14,no,6.90776,1000.004721
3787,14,49,no,0,no,yes,yes,male,yes,14,no,7.09008,1200.003797
3788,17,46,no,0,yes,yes,yes,male,no,13,no,6.53959,692.0027987
3789,18,47,no,0,yes,yes,yes,male,no,13,no,6.53669,689.9988977
3790,19,46,no,0,yes,yes,yes,male,no,13,no,6.69084,804.9981667
3791,20,45,no,0,yes,yes,yes,male,no,13,no,6.84375,938.0000478
3792,21,47,no,0,yes,yes,yes,male,no,13,no,6.88244,975.0024658
3793,22,49,no,0,yes,yes,yes,male,no,13,no,7.04752,1150.003195
3794,23,46,no,0,yes,yes,yes,male,no,13,no,7.06048,1165.004234
3795,5,51,no,0,no,yes,yes,male,no,17,no,6.65929,779.9969427
3796,6,52,no,0,no,yes,yes,male,no,17,no,6.69084,804.9981667
3797,7,51,no,0,no,yes,yes,male,no,17,no,6.77422,874.9965994
3798,8,51,no,0,no,yes,yes,male,no,17,no,6.68461,799.9986179
3799,9,50,no,0,no,yes,yes,male,no,17,no,6.90776,1000.004721
3800,10,51,no,0,no,yes,yes,male,no,17,no,6.94986,1043.003697
3801,11,51,no,0,no,yes,yes,male,no,17,no,7.17012,1300.000594
3802,4,49,yes,0,yes,no,yes,male,yes,14,no,6.55393,701.9976104
3803,5,49,yes,0,yes,no,yes,male,yes,14,no,6.68461,799.9986179
3804,6,49,yes,0,yes,no,yes,male,yes,14,no,7.1107,1225.004749
3805,7,49,yes,0,yes,no,yes,male,no,14,no,7.17396,1305.002193
3806,8,49,yes,0,yes,no,yes,male,yes,14,no,7.01481,1112.995157
3807,9,49,yes,0,yes,no,yes,male,no,14,no,6.92264,1014.99605
3808,10,49,no,0,yes,no,yes,male,yes,14,no,7.19519,1333.003572
3809,39,47,no,1,no,yes,yes,male,no,12,no,6.8977,989.9951063
3810,40,47,no,1,no,yes,yes,male,no,12,no,6.90575,997.9967302
3811,41,46,no,1,no,yes,yes,male,no,12,no,7.1309,1250.001462
3812,42,44,no,1,no,yes,yes,male,no,12,no,7.20786,1350.000174
3813,43,44,no,1,no,yes,yes,male,no,12,no,7.31322,1499.999419
3814,44,41,no,1,no,yes,yes,male,no,12,no,7.09008,1200.003797
3815,45,46,yes,1,no,yes,yes,male,no,12,no,7.32647,1520.006667
3816,11,49,yes,0,no,yes,yes,male,yes,12,no,6.63988,765.0031871
3817,12,49,yes,0,no,yes,yes,male,yes,12,no,6.72143,830.0035684
3818,13,41,yes,1,no,yes,yes,male,no,12,no,6.78897,887.9984522
3819,14,47,yes,0,no,yes,yes,male,yes,12,no,6.9256,1018.004889
3820,15,28,yes,0,no,yes,yes,male,yes,12,no,6.95655,1050.004785
3821,16,46,yes,0,no,yes,yes,male,yes,12,no,7.00307,1100.004995
3822,17,48,yes,0,no,yes,yes,male,yes,12,no,7.09257,1202.99553
3823,7,49,yes,0,no,yes,yes,male,yes,12,no,6.56667,710.9982724
3824,8,50,yes,0,no,yes,yes,male,yes,12,no,6.77422,874.9965994
3825,9,47,yes,0,no,yes,yes,male,yes,12,no,6.7334,839.9984109
3826,10,43,yes,0,no,yes,yes,male,yes,12,no,6.78333,883.0042379
3827,11,47,yes,0,no,yes,yes,male,yes,12,no,6.77878,878.9956949
3828,12,48,yes,0,no,yes,yes,male,yes,12,no,6.98472,1080.003974
3829,13,48,yes,0,no,yes,yes,male,yes,12,no,7.02997,1129.99671
3830,8,47,no,0,no,yes,yes,male,no,16,yes,6.85646,949.9981146
3831,9,49,no,0,no,yes,yes,male,no,16,yes,6.74524,850.0031029
3832,10,49,no,0,no,yes,yes,male,no,16,yes,6.85646,949.9981146
3833,11,49,no,0,no,yes,yes,male,no,16,yes,6.90776,1000.004721
3834,12,49,no,0,no,yes,yes,male,no,16,yes,7.1309,1250.001462
3835,13,47,no,0,no,yes,yes,male,no,16,yes,6.68461,799.9986179
3836,14,46,no,0,no,yes,yes,male,no,16,yes,6.72503,832.9969661
3837,6,50,yes,0,no,yes,no,male,no,12,no,5.70378,299.9992576
3838,7,50,yes,0,no,yes,no,male,no,12,no,5.99146,399.9981812
3839,8,51,yes,0,no,yes,yes,male,no,12,no,5.99146,399.9981812
3840,9,50,yes,0,no,yes,yes,male,no,12,no,5.99146,399.9981812
3841,10,51,yes,0,no,yes,yes,male,no,12,no,5.99146,399.9981812
3842,11,51,yes,0,no,yes,yes,male,no,12,no,6.39693,600.0002069
3843,12,51,yes,0,no,yes,yes,male,no,12,no,6.02102,411.9986201
3844,8,48,yes,0,no,yes,yes,male,yes,14,no,6.81124,907.9960242
3845,9,50,yes,0,no,yes,yes,male,yes,14,no,6.74993,853.9989805
3846,10,47,yes,0,no,yes,yes,male,yes,14,no,6.80239,899.995713
3847,11,49,yes,0,no,yes,yes,male,yes,14,no,6.88551,978.0003227
3848,12,48,yes,0,no,yes,yes,male,yes,14,no,6.98379,1079.000037
3849,13,47,yes,0,no,yes,yes,male,yes,14,no,7.08171,1190.001683
3850,14,47,yes,0,no,yes,yes,male,yes,14,no,7.18159,1314.997443
3851,3,39,no,0,no,yes,no,female,yes,16,no,6.04025,419.9980213
3852,4,35,no,0,no,yes,no,female,yes,16,no,5.8693,354.0010928
3853,5,37,no,0,no,yes,no,female,yes,16,no,6.21461,500.0009508
3854,6,38,no,0,no,yes,no,female,yes,16,no,6.43775,624.9989689
3855,7,39,no,0,no,yes,no,female,yes,16,no,6.1717,478.9997138
3856,8,39,no,0,no,yes,no,female,yes,16,no,6.55108,699.9997655
3857,9,37,no,0,no,yes,no,female,yes,16,no,6.55108,699.9997655
3858,6,38,no,0,no,no,yes,male,yes,17,no,6.35437,574.9999765
3859,7,37,no,0,no,no,yes,male,yes,17,no,6.52209,679.9980972
3860,8,39,no,0,no,no,yes,male,yes,17,no,6.52649,682.9966809
3861,9,35,no,0,no,no,yes,male,yes,17,no,6.67203,789.9976731
3862,10,36,no,0,no,no,yes,male,yes,17,no,6.62007,749.9975951
3863,11,39,no,1,no,no,yes,male,no,17,no,6.80239,899.995713
3864,12,49,no,0,no,no,yes,male,yes,17,no,6.76849,869.9972059
3865,1,51,no,0,no,no,no,female,no,16,no,5.9135,369.9988879
3866,2,40,no,0,no,no,no,female,no,16,no,5.8861,359.9985487
3867,3,39,no,0,no,no,no,female,no,16,no,5.99146,399.9981812
3868,4,39,no,0,yes,yes,no,female,no,16,no,6.2634,525.0009121
3869,5,39,no,0,yes,yes,no,female,no,16,no,6.35437,574.9999765
3870,6,39,no,0,yes,no,no,female,no,16,no,6.55108,699.9997655
3871,7,40,no,0,yes,no,no,female,no,16,no,6.52209,679.9980972
3872,13,48,no,0,no,yes,no,female,yes,14,no,5.82305,338.0013873
3873,14,48,no,0,no,yes,no,female,no,14,no,5.89715,363.9985922
3874,15,49,no,0,no,yes,no,female,yes,14,no,5.96358,389.0002553
3875,16,47,yes,0,no,yes,no,female,yes,14,no,6.02828,415.0006141
3876,17,49,no,0,no,yes,no,female,yes,14,no,6.10702,448.9987034
3877,18,46,no,0,no,yes,no,female,yes,14,no,6.32972,560.999492
3878,19,38,no,0,no,yes,no,female,no,14,no,6.22654,506.0016853
3879,27,47,no,1,no,yes,yes,male,no,15,no,6.90575,997.9967302
3880,28,47,no,1,no,yes,yes,male,no,15,no,6.90575,997.9967302
3881,29,48,no,1,no,yes,yes,male,no,15,no,7.31322,1499.999419
3882,30,47,no,1,no,yes,yes,male,no,15,no,7.34601,1549.999675
3883,31,47,no,1,no,yes,yes,male,no,15,no,7.40853,1649.999065
3884,32,48,no,1,no,yes,yes,male,no,15,no,7.52294,1849.998302
3885,33,47,no,1,no,yes,yes,male,no,15,no,7.48324,1777.992148
3886,3,50,no,1,no,yes,yes,male,no,16,no,6.59715,733.0031505
3887,4,49,no,1,no,yes,yes,male,no,16,no,6.89264,984.9983834
3888,5,49,no,1,no,yes,yes,male,no,16,no,6.98749,1082.999732
3889,6,49,no,1,no,yes,yes,male,no,16,no,6.98286,1077.997034
3890,7,49,no,1,no,yes,yes,male,no,16,no,7.30317,1484.999924
3891,8,47,no,1,no,yes,yes,male,no,16,no,7.39388,1626.00278
3892,9,46,no,1,no,yes,yes,male,no,16,no,7.30317,1484.999924
3893,16,50,yes,1,no,no,yes,male,no,12,no,6.35957,577.9977639
3894,17,51,yes,1,no,no,yes,male,no,12,no,6.42811,619.0029262
3895,18,48,yes,1,no,no,yes,male,no,12,no,6.45677,637.0002194
3896,19,47,yes,1,no,no,yes,male,no,12,no,6.58341,723.0005624
3897,20,49,yes,1,no,no,yes,male,no,12,no,6.54391,694.9987173
3898,21,51,yes,1,no,no,yes,male,yes,12,no,6.89568,987.9973346
3899,22,50,yes,1,no,no,yes,male,yes,12,no,6.94409,1037.002895
3900,14,49,no,0,yes,yes,no,female,no,12,no,5.8999,365.0009659
3901,15,48,no,0,yes,yes,no,female,no,12,no,6.19236,488.9987826
3902,16,49,no,0,yes,yes,no,female,no,12,no,6.03309,417.0015755
3903,17,49,no,0,yes,yes,no,female,no,12,no,6.34388,568.999753
3904,18,49,no,0,yes,yes,no,female,no,12,no,6.41017,607.9970318
3905,19,49,no,0,yes,yes,no,female,no,12,no,6.39526,598.9990427
3906,20,48,no,0,yes,yes,no,female,no,12,no,6.46303,641.0003481
3907,35,48,no,1,yes,yes,yes,male,no,16,no,6.31897,555.0010469
3908,36,48,no,1,yes,yes,yes,male,no,16,no,6.38182,591.0023537
3909,37,47,no,1,yes,yes,yes,male,no,16,no,6.44889,632.0003829
3910,38,48,no,1,yes,yes,yes,male,no,16,no,6.51323,673.9999252
3911,39,47,no,1,yes,yes,yes,male,no,16,no,6.56948,712.9989872
3912,40,48,no,0,yes,yes,yes,male,no,16,no,6.65801,778.9991853
3913,41,44,no,1,yes,yes,yes,male,no,16,no,6.76388,865.9957492
3914,31,50,yes,0,no,no,yes,male,yes,12,no,6.30992,550.000947
3915,32,50,yes,0,no,no,yes,male,no,12,no,6.30992,550.000947
3916,33,50,yes,0,no,no,yes,male,no,12,no,6.39693,600.0002069
3917,34,42,yes,0,no,no,yes,male,yes,12,no,6.39693,600.0002069
3918,35,24,yes,0,no,no,yes,male,no,12,no,6.39693,600.0002069
3919,36,49,yes,0,no,no,yes,male,no,12,no,6.47697,649.9984641
3920,37,49,no,0,no,no,yes,male,no,12,no,6.68461,799.9986179
3921,7,45,yes,0,yes,yes,yes,male,no,12,no,6.10925,450.0010878
3922,8,50,yes,0,yes,yes,yes,male,no,12,no,6.07993,436.9986037
3923,9,25,yes,0,yes,yes,yes,male,no,12,no,8.26873,3899.992855
3924,10,52,yes,0,yes,yes,yes,male,no,12,no,6.51471,674.9981837
3925,11,52,yes,0,yes,yes,yes,male,no,12,no,6.46925,644.9997957
3926,12,52,yes,0,yes,yes,yes,male,no,12,no,6.79794,895.99963
3927,13,50,yes,0,yes,yes,yes,male,no,12,no,6.92756,1020.002136
3928,2,32,no,0,yes,yes,no,male,no,17,no,6.43775,624.9989689
3929,3,50,no,0,yes,yes,no,male,no,17,no,6.59304,729.9966901
3930,4,50,no,0,no,yes,no,male,no,17,no,6.68461,799.9986179
3931,5,47,no,0,no,yes,yes,male,no,17,no,6.85646,949.9981146
3932,6,50,no,0,no,yes,yes,male,no,17,no,7.09008,1200.003797
3933,7,49,no,0,no,yes,yes,male,no,17,no,7.1025,1215.000783
3934,8,49,no,0,no,yes,yes,male,no,17,no,7.27932,1450.001689
3935,30,46,no,0,no,yes,yes,male,yes,14,no,6.65673,778.0027042
3936,31,44,no,0,no,yes,yes,male,yes,14,no,6.74052,846.0005418
3937,32,46,no,0,no,yes,yes,male,yes,14,no,6.90776,1000.004721
3938,33,43,no,0,no,yes,yes,male,yes,14,no,6.90776,1000.004721
3939,34,46,no,0,no,yes,yes,male,yes,14,no,6.90776,1000.004721
3940,35,21,no,0,no,yes,yes,male,yes,14,no,6.93245,1025.002161
3941,36,48,no,0,no,yes,yes,male,yes,14,no,6.90776,1000.004721
3942,6,48,yes,0,yes,no,yes,male,yes,14,no,6.57925,719.9991274
3943,7,52,yes,0,yes,no,yes,male,yes,14,no,6.77422,874.9965994
3944,8,50,yes,0,yes,no,yes,male,yes,14,no,6.84268,936.9969245
3945,9,52,yes,0,yes,no,yes,male,yes,14,no,6.95655,1050.004785
3946,10,51,no,0,yes,no,yes,male,no,14,no,7.02554,1125.001896
3947,11,49,no,0,yes,no,yes,male,yes,14,no,7.08423,1193.004268
3948,12,49,no,0,yes,no,yes,male,yes,14,no,7.15305,1277.997911
3949,25,51,yes,0,yes,yes,yes,male,yes,11,no,6.84268,936.9969245
3950,26,44,no,0,yes,yes,yes,male,no,11,no,6.90575,997.9967302
3951,27,51,no,0,yes,yes,yes,male,no,11,no,7.1309,1250.001462
3952,28,50,no,0,yes,yes,yes,male,no,11,no,7.27031,1436.995853
3953,29,52,no,0,yes,yes,yes,male,no,11,no,7.05359,1157.004944
3954,30,51,yes,0,yes,yes,yes,male,no,11,no,6.9613,1055.004172
3955,31,49,no,0,yes,yes,yes,male,no,11,no,8.04719,3125.001368
3956,2,25,no,0,yes,yes,no,male,no,16,no,6.35437,574.9999765
3957,3,46,no,0,yes,yes,no,male,no,16,no,6.51471,674.9981837
3958,4,50,no,0,yes,yes,no,male,no,16,no,6.2634,525.0009121
3959,5,48,no,0,yes,yes,no,male,no,16,no,6.68461,799.9986179
3960,6,47,no,0,yes,yes,no,male,no,16,no,7.14362,1266.003035
3961,7,47,no,0,yes,yes,no,male,no,16,no,7.19519,1333.003572
3962,8,48,no,0,yes,yes,no,male,no,16,no,7.24423,1400.003478
3963,40,51,yes,0,no,no,yes,male,no,10,no,5.82895,340.00149
3964,41,51,yes,1,no,no,yes,male,no,10,no,5.82895,340.00149
3965,42,50,yes,1,no,no,yes,male,no,10,no,5.82895,340.00149
3966,43,40,yes,1,no,no,yes,male,no,10,no,5.84354,344.9984761
3967,44,36,yes,1,no,no,yes,male,no,10,no,5.8999,365.0009659
3968,45,41,yes,0,no,no,yes,male,no,10,no,6.04025,419.9980213
3969,46,51,yes,0,no,no,yes,male,no,10,no,6.21461,500.0009508
3970,7,48,yes,1,no,no,yes,male,yes,14,no,6.42487,617.0006023
